anaphora,mean,lower,upper,metric
0.8080808080808082,0.34270706837119375,0.30547165912456625,0.3839244030148446,Precision
0.8181818181818182,0.3423577844703025,0.30508778937939784,0.38361861127426733,Precision
0.8282828282828284,0.3419926032916731,0.3047092232246543,0.3832982699082651,Precision
0.8383838383838385,0.3416372278219668,0.3043597370728305,0.38304435421858213,Precision
0.8484848484848485,0.3412678695307163,0.3040122620531351,0.3826685504742581,Precision
0.8585858585858587,0.34090316927112363,0.3036658556795013,0.3822327792450601,Precision
0.8686868686868687,0.34052557462570987,0.3032949004707873,0.38191450501236196,Precision
0.8787878787878789,0.3401265829931205,0.30294475033076107,0.3815583643398352,Precision
0.888888888888889,0.3397525754255035,0.30246589811142516,0.3812791776331625,Precision
0.8989898989898991,0.3393875806413558,0.3020964895607107,0.3810036142060564,Precision
0.9090909090909092,0.3390291314406898,0.30171315847179275,0.3806691630129002,Precision
0.9191919191919192,0.33868576290493624,0.30135987234553036,0.38036585035596027,Precision
0.9292929292929294,0.3383462042863867,0.3009395470252999,0.3800469727689173,Precision
0.9393939393939394,0.33799659637651647,0.30054390226866595,0.3797170263751543,Precision
0.9494949494949496,0.3376326696010745,0.3001596668270651,0.37951663381114803,Precision
0.9595959595959597,0.3372960797910536,0.29979624953879463,0.3792442527861898,Precision
0.9696969696969697,0.3369728953647503,0.2994805640220967,0.378952750324418,Precision
0.9797979797979799,0.3366334656463166,0.2990359474649467,0.37866588742850993,Precision
0.98989898989899,0.3363230168992306,0.2986546267934521,0.378363629381193,Precision
1,0.3359856133530299,0.29830615986885994,0.3781439282105384,Precision
