outlinks,mean,lower,upper,metric
5.208161037505504,0.2959184867425576,0.2556807791911017,0.3374205403946663,F1
5.329218030655393,0.2979171866856022,0.25763108671750795,0.3394594384415502,F1
5.450275023805283,0.29989726763073077,0.25952615782344235,0.34142370315869186,F1
5.571332016955171,0.3018954519124609,0.26141511651722404,0.3434667954414986,F1
5.692389010105062,0.3038235880416378,0.26321351991806574,0.3455310942463051,F1
5.813446003254951,0.3057458655090349,0.2650988954168637,0.34759321501259105,F1
5.9345029964048415,0.30774205976032193,0.26693617351104454,0.34960443448405365,F1
6.055559989554731,0.3096836876708854,0.26872562922230886,0.3517551292669826,F1
6.17661698270462,0.31169690323086324,0.27055991471718427,0.35388754179349985,F1
6.29767397585451,0.31370128711491807,0.27234455706160426,0.3559185151552211,F1
6.4187309690043985,0.31564284321481384,0.27412649898125324,0.3580814763698092,F1
6.539787962154289,0.3176031670703342,0.27583798864694314,0.360213610000992,F1
6.66084495530418,0.3195709177958761,0.27777698361473624,0.36246949536670103,F1
6.781901948454069,0.3215472001884954,0.27956048923192217,0.36451836513958796,F1
6.902958941603958,0.3235153183630015,0.28150991212894105,0.3665166398194815,F1
7.024015934753847,0.32549858736043014,0.2832929533387475,0.3686603467173205,F1
7.145072927903737,0.3274558582277829,0.28503211587548577,0.37070948611378246,F1
7.266129921053627,0.32949508368536595,0.2868950638163473,0.37277855905463725,F1
7.387186914203516,0.33151272094191986,0.28887737306938893,0.3748901177478637,F1
7.508243907353407,0.3334824315725692,0.2905867995732336,0.376958006320814,F1
7.629300900503296,0.3354669938172195,0.292437936260092,0.37910488756262944,F1
7.7503578936531845,0.3374363498106779,0.29413714438262506,0.38121468547735593,F1
7.871414886803075,0.3393757733728912,0.29602846553273865,0.38338669088727867,F1
7.992471879952964,0.34134799031128094,0.29783406589185674,0.3856028298093548,F1
8.113528873102855,0.34336873707944726,0.29965537176467555,0.38772369470896284,F1
8.234585866252743,0.34535660683399927,0.3015373344683183,0.3898485476491754,F1
8.355642859402632,0.34734790643108254,0.30342925211856836,0.3919196323051267,F1
8.476699852552523,0.3493597805237729,0.3052782894999413,0.39399366484982906,F1
8.597756845702413,0.3513486868626168,0.30699854099757845,0.396073817987472,F1
8.718813838852302,0.35334107346044435,0.3088387376742388,0.39822819891113626,F1
8.839870832002191,0.3553222417923766,0.31064036952278007,0.4004029248278907,F1
8.96092782515208,0.35728768891075,0.31244675758528856,0.40262170933014624,F1
9.08198481830197,0.3592132708647172,0.3143512846945061,0.40473575955454627,F1
9.203041811451861,0.3611902644985653,0.31625668209599717,0.40667586895722374,F1
9.324098804601752,0.36317296694657586,0.31793981166717106,0.4087847748428368,F1
9.445155797751639,0.36511999836964015,0.31965359094884016,0.41090969792066473,F1
9.56621279090153,0.3670875772915143,0.321394091719182,0.4130267307564803,F1
9.687269784051418,0.3690536710330754,0.3230118978020175,0.4152286278452761,F1
9.808326777201309,0.3710001605793627,0.3246909908468097,0.4172965995064046,F1
9.929383770351198,0.37297194997039584,0.326431590589119,0.4194127463051205,F1
10.050440763501086,0.3749189827401732,0.32807730694032194,0.42154172751285435,F1
10.171497756650977,0.3769012071536947,0.32983312889967453,0.42365505114884716,F1
10.292554749800868,0.378896560191754,0.33153151541598225,0.42576040381381713,F1
10.413611742950756,0.3808376152427978,0.33326354614356385,0.42785370002405443,F1
10.534668736100645,0.3827543222820647,0.33493525597547796,0.42993619945363104,F1
10.655725729250534,0.38460707452328585,0.3365998162634401,0.4320672066685276,F1
10.776782722400425,0.3865533480604162,0.33821378700083377,0.434281689845413,F1
10.897839715550315,0.38844022131084033,0.3399292096527914,0.4362827679350917,F1
11.018896708700206,0.3903567063573096,0.34166815579929416,0.43843700126984336,F1
11.139953701850093,0.39230661625042945,0.34336785812947285,0.44053616343592217,F1
11.261010694999984,0.39428785119362614,0.3450465172446292,0.4425198584782803,F1
11.382067688149874,0.3962013490712566,0.34671415161156194,0.4445262193055046,F1
11.503124681299763,0.39810020715327604,0.3484245691482468,0.4465981928663321,F1
11.624181674449652,0.3999413102611801,0.3501584947716674,0.448589446377841,F1
11.74523866759954,0.4017724925008779,0.35193871247642416,0.4507130387035798,F1
11.866295660749431,0.4036341789144511,0.3536426773917669,0.4527120836615749,F1
11.987352653899322,0.4054648650046518,0.3552817150312235,0.4547106785951377,F1
