qf,Approach,estimate__,lower__,upper__
0.049288271181817,IR,0.2931577488110947,0.2660577215878845,0.32073745448489527
0.049288271181817,VSM,0.37641149188728884,0.34336958173550913,0.4101797170131584
0.049288271181817,LSI,0.4042885410185544,0.3721120207378874,0.4370019364613986
0.09849843099884525,FTLR,0.38209814649464596,0.35125873590405726,0.41252886983267045
0.09849843099884525,LiSSA,0.3987280949124176,0.3688766363224244,0.428866573601982
0.09849843099884525,IR,0.29543461009748906,0.26851528380368345,0.32286405000595036
0.09849843099884525,VSM,0.3743977827512587,0.34196948447706077,0.4077411869263793
0.09849843099884525,LSI,0.4025429100489321,0.37079003015057627,0.4348675286445973
0.1477085908158735,FTLR,0.3818113896073811,0.35121694474002346,0.4117279273476703
0.1477085908158735,LiSSA,0.3987147848648481,0.369302404588725,0.42863292749338694
0.1477085908158735,IR,0.2978016276990556,0.2709637366323018,0.3250113512729168
0.1477085908158735,VSM,0.3724120950808463,0.3404924753230948,0.4053686092069558
0.1477085908158735,LSI,0.4007735445952504,0.3693410747922535,0.43275718073932556
0.19691875063290198,FTLR,0.3814189687886056,0.35118787775263455,0.41115719468614526
0.19691875063290198,LiSSA,0.398731437963104,0.369551695921084,0.42829344213910064
0.19691875063290198,IR,0.3000924476650363,0.27349822977262833,0.3272693886266275
0.19691875063290198,VSM,0.3704078593133265,0.3387244445097558,0.40283614899741915
0.19691875063290198,LSI,0.3990348944708064,0.3676372070482472,0.4307238399419206
0.24612891044993024,FTLR,0.38107675944713204,0.35110142035064634,0.4104713525109809
0.24612891044993024,LiSSA,0.39870455207106065,0.3697466547061917,0.4282249410360094
0.24612891044993024,IR,0.3023710076528845,0.2759279803441344,0.3294486325497794
0.24612891044993024,VSM,0.3684284362934945,0.33695245875488783,0.4004353122235963
0.24612891044993024,LSI,0.3972450244583498,0.3662896080677119,0.4285658167760048
0.2953390702669585,FTLR,0.38067457324225823,0.35094508079555325,0.40996736893922575
0.2953390702669585,LiSSA,0.3986720242750972,0.36987566258308713,0.42808441783813594
0.2953390702669585,IR,0.3046932901884025,0.27841583083611116,0.3316249642099176
0.2953390702669585,VSM,0.36647406815423605,0.33543870883814964,0.3980368300756684
0.2953390702669585,LSI,0.3954385882934114,0.36479669531492126,0.4264997545471152
0.34454923008398675,FTLR,0.3803602288173391,0.3507927416790686,0.4093847301490726
0.34454923008398675,LiSSA,0.39870126782073795,0.3700168361311274,0.42788399911357133
0.34454923008398675,IR,0.30706332619504206,0.28079235856196133,0.3337674816215499
0.34454923008398675,VSM,0.3644687756859819,0.33366042827017817,0.3960267331985984
0.34454923008398675,LSI,0.39357540668562874,0.3631017496133333,0.4245563544268533
0.393759389901015,FTLR,0.3799781275261844,0.3506289027408739,0.40889302627190455
0.393759389901015,LiSSA,0.3987034599450446,0.37023108155461815,0.4277756603005256
0.393759389901015,IR,0.3093892704439822,0.2832291840428674,0.3359824874402748
0.393759389901015,VSM,0.36246000310769927,0.3317848022556512,0.39382850077673304
0.393759389901015,LSI,0.3917775030447768,0.361498433185107,0.4224453606439473
0.4429695497180435,FTLR,0.3795739642475117,0.35029254264769927,0.4085115158836143
0.4429695497180435,LiSSA,0.3987580049312822,0.37037303294884366,0.4276356918785366
0.4429695497180435,IR,0.31177552879989123,0.2855881026438935,0.33827804571124814
0.4429695497180435,VSM,0.36039701376557753,0.32979157646357904,0.39153262673386346
0.4429695497180435,LSI,0.38994409779176153,0.35972973652157875,0.4202929088134156
0.49217970953507173,FTLR,0.37920955700707826,0.3502745792566806,0.4078955790941936
0.49217970953507173,LiSSA,0.39877385224185447,0.3705779106347204,0.4275806941676135
0.49217970953507173,IR,0.31411931473323684,0.2880203541168337,0.3406285730942492
0.49217970953507173,VSM,0.35837743727091786,0.3280480151838163,0.38935239132485544
0.49217970953507173,LSI,0.3880406809473627,0.3578865515356072,0.4184753324590864
0.5413898693521,FTLR,0.3788124506740392,0.3500174179226731,0.4075476616015079
