anaphora,mean,lower,upper,metric
0.36363636363636365,0.25644797561108335,0.21768408441862683,0.2981358216175874,F1
0.37373737373737376,0.255982651932235,0.2172759616003771,0.2976374951236698,F1
0.38383838383838387,0.255581844277901,0.2168516933135164,0.29719370195916467,F1
0.393939393939394,0.25515588968403335,0.21637686669859493,0.29682509423560727,F1
0.4040404040404041,0.2547222640746169,0.21596446565900762,0.2963142572732964,F1
0.4141414141414142,0.2542712548236946,0.2155618960657909,0.2958693910215699,F1
0.42424242424242425,0.2537984608711558,0.21515278232269797,0.29535401725614774,F1
0.43434343434343436,0.253319699319941,0.2146684504385843,0.29493352957268326,F1
0.4444444444444445,0.25289913795178354,0.21416100301424812,0.29448901193311955,F1
0.4545454545454546,0.25245132351054556,0.21369196475472962,0.294118484765051,F1
0.4646464646464647,0.2520152677302038,0.21324399486226053,0.29385233523313786,F1
0.4747474747474748,0.25159043419700455,0.21278216291874755,0.29347595183054626,F1
0.48484848484848486,0.2511624147600148,0.2123767389602007,0.29307014089468475,F1
0.494949494949495,0.25073645684768464,0.21203736957814343,0.2926666552027327,F1
0.5050505050505051,0.25033197054203804,0.2115108558802878,0.29225774144700845,F1
0.5151515151515152,0.24985734747681354,0.21110985565087895,0.29188756716816266,F1
0.5252525252525253,0.249463218127067,0.21066921448118736,0.2914233071054085,F1
0.5353535353535354,0.2490431753716813,0.21020490824584345,0.2910893170811641,F1
0.5454545454545455,0.24860939595429904,0.2097252529866618,0.2906235141803995,F1
0.5555555555555556,0.24813719177010105,0.2092038834304453,0.29018811078376855,F1
0.5656565656565657,0.24770460228762747,0.2087672228789297,0.28978041592195297,F1
0.5757575757575758,0.24725801721664076,0.20828546444134907,0.28942761150208357,F1
0.5858585858585859,0.24686623592756313,0.2077659001197078,0.28907578905506764,F1
0.595959595959596,0.24644208143658886,0.20723249351566214,0.2887235357881493,F1
0.6060606060606061,0.24601693274379804,0.20676831043081642,0.28841173959073896,F1
0.6161616161616162,0.24555692855120603,0.2062940910228227,0.28816759430524336,F1
0.6262626262626263,0.24512945925915772,0.20582473024813727,0.287838681260613,F1
0.6363636363636365,0.2447368257867346,0.20538627754256275,0.28735393455287234,F1
0.6464646464646465,0.24434267051067704,0.20495039073867377,0.2869212051463211,F1
0.6565656565656566,0.24392359168979194,0.20453182670327305,0.28658682784228723,F1
0.6666666666666667,0.24351417936239061,0.20413917711839288,0.28626069353792577,F1
0.6767676767676768,0.24307870159927114,0.20365673027260417,0.28600057188658545,F1
0.686868686868687,0.24264885839349187,0.2032122107346744,0.28564710905271506,F1
0.696969696969697,0.242258396690049,0.2026396829852257,0.2852754869680252,F1
0.7070707070707072,0.24185325798662682,0.20216896086786176,0.28500336724996644,F1
0.7171717171717172,0.24143795154426895,0.2016237698149841,0.2846450624157811,F1
0.7272727272727273,0.24101082543581487,0.20116203298758087,0.2843934674599428,F1
0.7373737373737375,0.24060389266889426,0.2006925112599063,0.2840551808434879,F1
0.7474747474747475,0.24018666304215475,0.2002502085869555,0.283756194856037,F1
0.7575757575757577,0.2397915652152775,0.19975744981601964,0.28341285974218744,F1
0.7676767676767677,0.2394062822301713,0.19930160463260366,0.2831528682074858,F1
0.7777777777777778,0.2389573777052295,0.19878144290873662,0.2828684389546502,F1
0.787878787878788,0.23852144378734447,0.1983025204937745,0.28254268943067967,F1
0.797979797979798,0.23812039608064528,0.19786863617525452,0.28215264896785447,F1
0.8080808080808082,0.237693793185561,0.19740291452617081,0.2818655164601397,F1
0.8181818181818182,0.23724944969019335,0.19692415660834264,0.28163750186818165,F1
0.8282828282828284,0.23681725700626893,0.19647963510212707,0.2813211822404311,F1
0.8383838383838385,0.23645547154707813,0.19602586389601925,0.28097755122528656,F1
0.8484848484848485,0.23602112551455917,0.19556918575183935,0.28068348282113753,F1
0.8585858585858587,0.23560002902945748,0.19506580838199003,0.28040497377074425,F1
0.8686868686868687,0.23518029230897164,0.19457117269083182,0.2800895854753632,F1
0.8787878787878789,0.23476193191896844,0.1941688381398006,0.2797968929690384,F1
0.888888888888889,0.23440221388504295,0.1937391613725435,0.27950163591170096,F1
0.8989898989898991,0.2339975844243486,0.1933068250864759,0.279202323457295,F1
0.9090909090909092,0.23358923887191238,0.19285079457286777,0.2788077775829299,F1
0.9191919191919192,0.23317425107979406,0.1923674703784311,0.2784544941802265,F1
0.9292929292929294,0.23276129589722008,0.19186417998707878,0.27811683582249275,F1
0.9393939393939394,0.23229810827376365,0.19135400943240374,0.27786400246269854,F1
0.9494949494949496,0.23183930103936534,0.19083566236842325,0.27763628584859107,F1
0.9595959595959597,0.231458654616009,0.19036513462561144,0.2774344783541567,F1
0.9696969696969697,0.23104424960177533,0.18986322880786058,0.2771396456815674,F1
0.9797979797979799,0.2306423802260169,0.18933077218366584,0.27682983314186405,F1
0.98989898989899,0.23023987281288097,0.18891431117777116,0.27649324550680515,F1
1,0.2298377706635628,0.1884045358338354,0.2763056952210538,F1
